"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Domain","Domain Category","GRAPEFRUIT, BEARING - APPLICATIONS, MEASURED IN LB  -  <b>VALUE</b>","GRAPEFRUIT, BEARING - APPLICATIONS, MEASURED IN LB  -  <b>CV (%)</b>","GRAPEFRUIT, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>VALUE</b>","GRAPEFRUIT, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>CV (%)</b>","GRAPEFRUIT, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>VALUE</b>","GRAPEFRUIT, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>CV (%)</b>","GRAPEFRUIT, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>VALUE</b>","GRAPEFRUIT, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>CV (%)</b>","GRAPEFRUIT, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG  -  <b>VALUE</b>","GRAPEFRUIT, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG  -  <b>CV (%)</b>"
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","GRAPEFRUIT","CHEMICAL, OTHER","CHEMICAL, OTHER: (CYTOKININS = 116801)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","GRAPEFRUIT","CHEMICAL, OTHER","CHEMICAL, OTHER: (DIPHACINONE = 67701)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","GRAPEFRUIT","CHEMICAL, OTHER","CHEMICAL, OTHER: (GIBBERELLIC ACID = 43801)"," (Z)","","0.07","","0.074","","1.1","","1",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","GRAPEFRUIT","CHEMICAL, OTHER","CHEMICAL, OTHER: (INDAZIFLAM = 80818)","400","","0.057","","0.091","","1.6","","11",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","GRAPEFRUIT","CHEMICAL, OTHER","CHEMICAL, OTHER: (INDOLEBUTYRIC ACID = 46701)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","GRAPEFRUIT","CHEMICAL, OTHER","CHEMICAL, OTHER: (IRON PHOSPHATE = 34903)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","GRAPEFRUIT","CHEMICAL, OTHER","CHEMICAL, OTHER: (LAMINARIN = 123200)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","GRAPEFRUIT","CHEMICAL, OTHER","CHEMICAL, OTHER: (METALDEHYDE = 53001)","600","","0.577","","0.755","","1.3","","2",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","GRAPEFRUIT","CHEMICAL, OTHER","CHEMICAL, OTHER: (MINERAL OIL = 63502)","279,000","","11.983","","45.632","","3.8","","14",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","GRAPEFRUIT","CHEMICAL, OTHER","CHEMICAL, OTHER: (PAECILOMYCES FUMOSOR = 115002)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","GRAPEFRUIT","CHEMICAL, OTHER","CHEMICAL, OTHER: (REYNOUTRIA SACHALINE = 55809)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","GRAPEFRUIT","CHEMICAL, OTHER","CHEMICAL, OTHER: (SPIRODICLOFEN = 124871)","100","","0.28","","0.335","","1.2",""," (Z)",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","GRAPEFRUIT","CHEMICAL, OTHER","CHEMICAL, OTHER: (STRYCHNINE = 76901)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","GRAPEFRUIT","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","289,200","","","","","","","","54",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)","100","","0.195","","0.372","","1.9","","4",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BASIC COPPER SULFATE = 8101)","7,200","","4.026","","6.046","","1.5","","14",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)","6,200","","1.998","","2.97","","1.5","","24",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER OXIDE = 25601)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (DIFENOCONAZOLE = 128847)","100","","0.122","","0.244","","2","","3",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUOPYRAM = 80302)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUXAPYROXAD = 138009)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MONO-POTASSIUM SALT = 76416)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (OXATHIAPIPROLIN = 128111)"," (Z)","","0.055","","0.079","","1.4","","7",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)","100","","0.212","","0.346","","1.6","","5",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","15,400","","","","","","","","43",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TRIFLOXYSTROBIN = 129112)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (2,4-D, DIMETH. SALT = 30019)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (BROMACIL = 12301)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CARFENTRAZONE-ETHYL = 128712)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIURON = 35505)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLUFOSINATE-AMMONIUM = 128850)","1,500","","0.706","","2.224","","3.2","","8",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)","1,600","","0.78","","1.593","","2","","12",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE POT. SALT = 103613)","9,300","","2.42","","7.493","","3.1","","14",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (MESOTRIONE = 122990)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (RIMSULFURON = 129009)","200","","0.048","","0.098","","2.1","","25",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SAFLUFENACIL = 118203)"," (Z)","","0.026","","0.033","","1.3","","6",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","14,000","","","","","","","","36",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ABAMECTIN = 122804)","200","","0.023","","0.052","","2.3","","35",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ACEPHATE = 103301)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ACETAMIPRID = 99050)","100","","0.273","","0.298","","1.1","","4",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ALUMINUM PHOSPHIDE = 66501)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (AZADIRACHTIN = 121701)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BETA-CYFLUTHRIN = 118831)","100","","0.029","","0.063","","2.2","","10",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAKI ABTS-351 = 6522)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BUPROFEZIN = 275100)","900","","2.324","","2.49","","1.1","","4",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORANTRANILIPROLE = 90100)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CRYOLITE = 75101)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYANTRANILIPROLE = 90098)","700","","0.106","","0.216","","2","","36",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYFLUMETOFEN = 138831)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYFLUTHRIN = 128831)","300","","0.061","","0.106","","1.7","","27",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIFLUBENZURON = 108201)","400","","0.194","","0.376","","1.9","","11",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENPROPATHRIN = 127901)","800","","0.345","","0.501","","1.5","","17",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENPYROXIMATE = 129131)"," (Z)","","0.102","","0.102","","1","","3",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FLUPYRADIFURONE = 122304)","100","","0.19","","0.246","","1.3","","6",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FORMETANATE HYDRO. = 97301)","200","","1.142","","1.245","","1.1","","2",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)","1,500","","0.497","","0.833","","1.7","","21",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (KAOLIN = 100104)","14,500","","34.32","","65.46","","1.9","","3",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METAFLUMIZONE = 281250)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PETROLEUM DISTILLATE = 63503)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PHOSMET = 59201)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRETHRINS = 69001)","200","","0.05","","0.426","","8.6","","4",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRIPROXYFEN = 129032)","100","","0.115","","0.126","","1.1","","9",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SABADILLA = 2201)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)","100","","0.094","","0.119","","1.3","","10",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)","100","","0.128","","0.39","","3","","4",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPIROTETRAMAT = 392201)","800","","0.171","","0.375","","2.2","","24",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)","300","","0.095","","0.229","","2.4","","15",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","29,400","","","","","","","","62",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, OTHER","CHEMICAL, OTHER: ((3S,6S)METHYLISOPROP = 17704)"," (Z)","","0.002","","0.003","","2.3","","7",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, OTHER","CHEMICAL, OTHER: (2,4-D, ISOPROP ESTER = 30066)","400","","0.087","","0.152","","1.7","","29",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, OTHER","CHEMICAL, OTHER: (AFIDOPYROPEN = 26200)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, OTHER","CHEMICAL, OTHER: (BROMADIOLONE = 112001)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, OTHER","CHEMICAL, OTHER: (BT KURSTAKI SA-12 = 6518)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, OTHER","CHEMICAL, OTHER: (CAPRIC ACID = 128955)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, OTHER","CHEMICAL, OTHER: (CAPRYLIC ACID = 128919)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, OTHER","CHEMICAL, OTHER: (DIPHACINONE = 67701)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, OTHER","CHEMICAL, OTHER: (GIBBERELLIC ACID = 43801)"," (Z)","","0.07","","0.074","","1.1","","4",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, OTHER","CHEMICAL, OTHER: (INDAZIFLAM = 80818)","300","","0.061","","0.121","","2","","28",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, OTHER","CHEMICAL, OTHER: (IRON PHOSPHATE = 34903)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, OTHER","CHEMICAL, OTHER: (METALDEHYDE = 53001)","600","","0.577","","0.755","","1.3","","9",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, OTHER","CHEMICAL, OTHER: (MINERAL OIL = 63502)","262,700","","12.51","","55.331","","4.4","","55",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, OTHER","CHEMICAL, OTHER: (PAECILOMYCES FUMOSOR = 115002)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, OTHER","CHEMICAL, OTHER: (REYNOUTRIA SACHALINE = 55809)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, OTHER","CHEMICAL, OTHER: (STRYCHNINE = 76901)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","271,000","","","","","","","","60",""
"SURVEY","2021","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER CHLORIDE HYD. = 23501)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER SULFATE = 24401)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (DIFENOCONAZOLE = 128847)","3,400","","0.074","","0.206","","2.8","","87",""
"SURVEY","2021","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENBUCONAZOLE = 129011)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","GRAPEFRUIT","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUOPYRAM = 80302)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
