"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Domain","Domain Category","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB  -  <b>VALUE</b>","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB  -  <b>CV (%)</b>","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>VALUE</b>","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>CV (%)</b>","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>VALUE</b>","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>CV (%)</b>","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>VALUE</b>","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>CV (%)</b>","BLUEBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG  -  <b>VALUE</b>","BLUEBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG  -  <b>CV (%)</b>"
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)"," (NA)",""," (NA)",""," (NA)","","1.6","","6",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYANTRANILIPROLE = 90098)","700","","0.113","","0.153","","1.3","","6",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYCLANILIPROLE = 26202)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","13,600","","0.518","","0.665","","1.3","","24",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","800","","0.048","","0.053","","1.1","","17",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENPROPATHRIN = 127901)","2,500","","0.283","","0.366","","1.3","","8",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FLUPYRADIFURONE = 122304)","600","","0.147","","0.177","","1.2","","4",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)","2,600","","0.127","","0.18","","1.4","","17",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (INDOXACARB = 67710)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","52,900","","1.142","","2.161","","1.9","","29",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","18,000","","0.709","","1.129","","1.6","","18",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)","1,800","","0.22","","0.235","","1.1","","9",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PETROLEUM DISTILLATE = 63503)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PHOSMET = 59201)","37,100","","0.896","","1.446","","1.6","","29",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (POTASSIUM SALTS = 79021)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRETHRINS = 69001)","100","","0.027","","0.064","","2.3","","1",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)","500","","0.074","","0.107","","1.5","","6",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)","1,500","","0.085","","0.138","","1.6","","13",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPIROTETRAMAT = 392201)","200","","0.15","","0.15","","1","","1",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SULFOXAFLOR = 5210)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)","400","","0.084","","0.114","","1.4","","4",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","161,000","","","","","","","","84",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)","2,200","","0.025","","0.056","","2.2","","44",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (AUREOBASIDIUM PULLULANS DSM 14940 = 46010)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (AUREOBASIDIUM PULLULANS DSM 14941 = 36010)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (BT KURSTAKI SA-12 = 6518)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (CAPRIC ACID = 128955)","44,600","","6.244","","13.244","","2.1","","4",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (CAPRYLIC ACID = 128919)","65,000","","9.101","","19.306","","2.1","","4",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (CHITOSAN = 128930)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (CHOLECALCIFEROL = 202901)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (CUPRAMMONIUM ACETATE = 36011)","5,400","","0.338","","0.728","","2.2","","9",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (CYANAMID = 14002)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (CYTOKININS = 116801)"," (Z)",""," (Z)",""," (Z)","","1.2","","3",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (DIPHACINONE = 67701)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (DIPHENYLAMINE = 38501)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (FORCHLORFENURON = 128819)","300","","0.234","","0.234","","1","","2",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (GIBBERELLIC ACID = 43801)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (HYDROGEN PEROXIDE = 595)","17,900","","0.861","","2.074","","2.4","","10",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (INDAZIFLAM = 80818)","300","","0.056","","0.073","","1.3","","5",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (INDOLEBUTYRIC ACID = 46701)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (MEFENTRIFLUCONAZOLE = 122000)"," (NA)",""," (NA)",""," (NA)","","1","","1",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (METALDEHYDE = 53001)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (MINERAL OIL = 63502)","124,300","","9.45","","13.24","","1.4","","11",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (PEROXYACETIC ACID = 63201)","3,300","","0.167","","0.426","","2.6","","9",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (POTASSIUM SILICATE = 72606)","1,100","","0.629","","0.752","","1.2","","2",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (PSEUDOMONAS CHLORORAPHIS STRAIN AFS009 = 6800)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (REYNOUTRIA SACHALINE = 55809)","600","","0.291","","0.646","","2.2","","1",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (TETRADECEN-1-OL (Z) = 128980)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","264,100","","","","","","","","41",""
"SURVEY","2021","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BLUEBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (ZINC PHOSPHIDE = 88601)","300","","0.194","","0.227","","1.2","","2",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)","4,700","","0.182","","0.424","","2.3","","54",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS SUBTILIS = 6479)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BORAX DECAHYDRATE = 11102)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BOSCALID = 128008)","2,100","","0.301","","0.412","","1.4","","25",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CALCIUM POLYSULFIDE = 76702)","60,100","","5.227","","5.64","","1.1","","52",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)","89,000","","1.831","","6.514","","3.6","","66",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER SULFATE = 24401)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)","3,100","","0.287","","0.347","","1.2","","44",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (DIFENOCONAZOLE = 128847)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENBUCONAZOLE = 129011)","600","","0.093","","0.12","","1.3","","26",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)","3,900","","0.192","","0.378","","2","","50",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (ISOFETAMID = 270000)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METCONAZOLE = 125619)","900","","0.082","","0.151","","1.8","","29",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MONO-POTASSIUM SALT = 76416)","22,000","","2.399","","3.651","","1.5","","29",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PENTHIOPYRAD = 90112)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)","1,700","","0.164","","0.236","","1.4","","36",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROTHIOCONAZOLE = 113961)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYDIFLUMETOFEN = 90110)","800","","0.127","","0.19","","1.5","","20",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)","1,100","","0.153","","0.209","","1.4","","25",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (SULFUR = 77501)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","204,700","","","","","","","","80",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIURON = 35505)","7,800","","1.263","","2.162","","1.7","","18",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)","1,500","","0.22","","0.326","","1.5","","22",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLUFOSINATE-AMMONIUM = 128850)","8,300","","0.803","","1.704","","2.1","","24",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)","17,000","","1.579","","4.292","","2.7","","19",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE POT. SALT = 103613)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ORYZALIN = 104201)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","2,900","","0.61","","0.885","","1.5","","16",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (S-METOLACHLOR = 108800)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SULFENTRAZONE = 129081)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (THIFENSULFURON = 128845)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","50,600","","","","","","","","54",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIBENURON-METHYL = 128887)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ACETAMIPRID = 99050)","1,100","","0.093","","0.401","","4.3","","13",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (AZADIRACHTIN = 121701)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","500","","0.094","","0.182","","1.9","","14",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYANTRANILIPROLE = 90098)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","5,500","","0.533","","0.657","","1.2","","41",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENPROPATHRIN = 127901)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FLUPYRADIFURONE = 122304)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)","1,400","","0.147","","0.256","","1.7","","26",""
"SURVEY","2021","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","24,200","","1.109","","2.485","","2.2","","47",""
