"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Domain","Domain Category","BROCCOLI - APPLICATIONS, MEASURED IN LB  -  <b>VALUE</b>","BROCCOLI - APPLICATIONS, MEASURED IN LB  -  <b>CV (%)</b>","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>VALUE</b>","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>CV (%)</b>","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>VALUE</b>","BROCCOLI - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>CV (%)</b>","BROCCOLI - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>VALUE</b>","BROCCOLI - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>CV (%)</b>","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG  -  <b>VALUE</b>","BROCCOLI - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG  -  <b>CV (%)</b>"
"SURVEY","2020","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPIROTETRAMAT = 392201)","3,700","","0.076","","0.105","","1.4","","39",""
"SURVEY","2020","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SULFOXAFLOR = 5210)","400","","0.033","","0.034","","1","","14",""
"SURVEY","2020","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)","1,100","","0.11","","0.113","","1","","11",""
"SURVEY","2020","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","50,800","","","","","","","","64",""
"SURVEY","2020","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)","200","","0.047","","0.053","","1.1","","5",""
"SURVEY","2020","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BROCCOLI","CHEMICAL, OTHER","CHEMICAL, OTHER: ((Z)-11-HEXADECENAL = 120001)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2020","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BROCCOLI","CHEMICAL, OTHER","CHEMICAL, OTHER: (ACIBENZOLAR-S-METHYL = 61402)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2020","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BROCCOLI","CHEMICAL, OTHER","CHEMICAL, OTHER: (BT KURSTAKI SA-12 = 6518)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2020","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BROCCOLI","CHEMICAL, OTHER","CHEMICAL, OTHER: (FLUTRIAFOL = 128940)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2020","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BROCCOLI","CHEMICAL, OTHER","CHEMICAL, OTHER: (HEXADECENYL ACETATE = 129071)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2020","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BROCCOLI","CHEMICAL, OTHER","CHEMICAL, OTHER: (HYDROGEN PEROXIDE = 595)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2020","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BROCCOLI","CHEMICAL, OTHER","CHEMICAL, OTHER: (METALDEHYDE = 53001)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2020","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BROCCOLI","CHEMICAL, OTHER","CHEMICAL, OTHER: (PAECILOMYCES FUMOSOR = 115002)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2020","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BROCCOLI","CHEMICAL, OTHER","CHEMICAL, OTHER: (PEROXYACETIC ACID = 63201)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2020","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BROCCOLI","CHEMICAL, OTHER","CHEMICAL, OTHER: (REYNOUTRIA SACHALINE = 55809)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2020","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","BROCCOLI","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","500","","","","","","","","3",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (AMETOCTRADIN = 119210)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)","3,700","","0.215","","0.275","","1.3","","15",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS PUMILUS = 6485)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS SUBTILIS = 6479)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BORAX DECAHYDRATE = 11102)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BOSCALID = 128008)","200","","0.389","","0.472","","1.2","","1",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","9,100","","0.866","","1.098","","1.3","","9",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CONIOTHYRIUM MINITAN = 28836)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER CHLORIDE HYD. = 23501)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)","500","","0.372","","0.432","","1.2","","1",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER OCTANOATE = 23306)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER OXIDE = 25601)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYAZOFAMID = 85651)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYMOXANIL = 129106)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)","200","","0.326","","0.354","","1.1","","1",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (DIFENOCONAZOLE = 128847)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (DIMETHOMORPH = 268800)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENAMIDONE = 46679)","1,600","","0.252","","0.292","","1.2","","6",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)","100","","0.217","","0.236","","1.1","","1",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUOPICOLIDE = 27412)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUOPYRAM = 80302)","100","","0.13","","0.135","","1","","1",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUXAPYROXAD = 138009)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (IPRODIONE = 109801)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MANCOZEB = 14504)","5,200","","1.457","","1.519","","1","","4",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MANDIPROPAMIDE TECHN = 36602)","800","","0.121","","0.127","","1","","7",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)","400","","0.07","","0.075","","1.1","","5",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MONO-POTASSIUM SALT = 76416)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (OXATHIAPIPROLIN = 128111)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PCNB = 56502)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PENTHIOPYRAD = 90112)","600","","0.3","","0.303","","1","","2",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (POLYOXIN D ZINC SALT = 230000)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)","1,300","","0.179","","0.195","","1.1","","8",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (SULFUR = 77501)","6,300","","2.569","","2.689","","1","","3",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","59,900","","","","","","","","34",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TRIFLOXYSTROBIN = 129112)","100","","0.121","","0.126","","1","","1",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (BENSULIDE = 9801)","30,200","","4.352","","4.406","","1","","8",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CARFENTRAZONE-ETHYL = 128712)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CLETHODIM = 121011)","300","","0.116","","0.124","","1.1","","3",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CLOPYRALID MONO SALT = 117401)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DCPA = 78701)","37,800","","3.128","","3.306","","1.1","","13",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE POT. SALT = 103613)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","3,200","","0.695","","0.782","","1.1","","5",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)","8,300","","0.312","","0.367","","1.2","","25",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PRONAMIDE = 101701)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PYRAFLUFEN-ETHYL = 30090)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","83,400","","","","","","","","36",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)","2,300","","0.566","","0.787","","1.4","","3",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ACETAMIPRID = 99050)","100","","0.064","","0.071","","1.1","","1",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (AFIDOPYROPEN = 26200)"," (Z)","","0.01","","0.01","","1.1",""," (Z)",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (AZADIRACHTIN = 121701)","100","","0.024","","0.025","","1","","4",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BEAUVERIA BASSIANA = 128924)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BETA-CYFLUTHRIN = 118831)","200","","0.024","","0.028","","1.2","","8",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","1,600","","0.101","","0.142","","1.4","","12",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAK ABTS-1857 = 6523)"," (NA)",""," (NA)",""," (NA)","","1.7","","7",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAKI ABTS-351 = 6522)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAKI EG7841 = 6453)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAKI SA-11 = 6519)"," (NA)",""," (NA)",""," (NA)","","1.7","","2",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUB AIZAWAI GC-91 = 6426)"," (NA)",""," (NA)",""," (NA)","","1.5","","12",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BURKHOLDERIA A396 CELLS & MEDIA = 6534)"," (NA)",""," (NA)",""," (NA)","","1","","2",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORANTRANILIPROLE = 90100)","800","","0.072","","0.082","","1.1","","11",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)"," (NA)",""," (NA)",""," (NA)","","1","","1",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CLOTHIANIDIN = 44309)","500","","0.158","","0.16","","1","","4",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYANTRANILIPROLE = 90098)","1,600","","0.105","","0.11","","1.1","","16",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYROMAZINE = 121301)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIMETHOATE = 35001)","900","","0.496","","0.497","","1","","2",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DINOTEFURAN = 44312)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (EMAMECTIN BENZOATE = 122806)","500","","0.014","","0.016","","1.2","","31",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","500","","0.044","","0.065","","1.5","","9",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENPROPATHRIN = 127901)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FLONICAMID = 128016)","400","","0.082","","0.088","","1.1","","5",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FLUPYRADIFURONE = 122304)","1,300","","0.151","","0.154","","1","","9",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (GS-OMEGA/KAPPA-HXTX-HV1A = 6100)","100","","0.045","","0.045","","1","","2",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)","5,500","","0.194","","0.253","","1.3","","24",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (INDOXACARB = 67710)","1,100","","0.065","","0.071","","1.1","","18",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)","1,200","","0.029","","0.037","","1.3","","37",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","7,000","","1.127","","1.129","","1","","7",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","3,600","","0.8","","0.886","","1.1","","5",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NALED = 34401)","5,600","","1.044","","1.111","","1.1","","6",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL = 25006)","1,200","","1.303","","1.391","","1.1","","1",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NOVALURON = 124002)","600","","0.075","","0.077","","1","","8",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)","2,200","","0.163","","0.212","","1.3","","12",""
